,ActivePower,AmbientTemperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,ReactivePower,RotorRPM,TurbineStatus,WTG,WindDirection,WindSpeed
2019-04-07 17:50:00+00:00,1078.493943,31.45739643,50.9853125,,,,0,73.82817167,62.08291557,1526.364971,86.99699771,86.54142057,44.003815,44.63548567,161.5,223.0306607,13.6850175,2,G01,161.5,7.381192657
2019-04-07 18:00:00+00:00,701.1202575,31.2608548,50.6494694,,,,0,72.007416,61.3367569,1308.60661,85.239945,84.6975573,44.003815,44.51875,172,143.750739,11.743372,2,G01,172,6.31970974
2019-04-07 18:10:00+00:00,593.3988045,31.0447479,49.8873557,,,,0,69.8960365,60.3557959,1236.68965,82.3546954,81.6591075,44.003815,44.3248253,,119.2299009,11.0845453,2,G01,,6.36611982
2019-04-07 18:20:00+00:00,755.5902389,30.86327344,49.57999322,,,,0,69.85799278,59.795759,1352.565467,80.8298537,80.13814811,44.003815,44.09747356,,153.1598289,12.10442217,2,G01,,6.77468315
2019-04-07 18:30:00+00:00,786.7131045,30.6249868,49.4679944,,,,0,70.0799414,59.595365,1345.45479,79.9898892,79.3335917,44.0015385,43.8374527,172,158.044465,12.0517917,2,G01,172,7.084199785
2019-04-07 18:40:00+00:00,948.0719935,30.4618641,49.7211624,,,,0,71.4361795,59.951679,1458.57007,80.6913771,80.1634234,43.9893254,43.5964084,,193.543004,13.08006985,2,G01,,7.472889625
2019-04-07 18:50:00+00:00,682.6944665,30.32563444,49.46696278,,,,0,70.07914844,59.51639433,1295.0416,79.27618733,78.692294,43.23439944,43.39582789,,139.6590728,11.63731222,2,G01,,6.681819825
2019-04-07 19:00:00+00:00,676.5828595,30.1674737,48.9219759,,,,0,69.1403199,59.0091011,1303.80367,77.4531225,76.7876525,43.004665,43.1810658,161.5,138.120652,11.68699305,2,G01,161.5,6.31719984
2019-04-07 19:10:00+00:00,433.7973732,30.063596,48.69874056,,,,0,67.94711556,58.70488511,1111.113167,76.229884,75.56444344,43.00099333,43.01388889,,88.80831158,9.981746556,2,G01,,5.432399816
2019-04-07 19:20:00+00:00,507.5857095,29.9058553,48.2449228,,,,0,66.8316519,58.1782193,1182.21194,74.3806443,73.6393158,42.9871873,42.8156262,139.3333333,103.7776814,10.6159684,2,G01,139.3333333,5.70205988
2019-04-07 19:30:00+00:00,263.143997,29.480343,47.83574789,,,,0,65.09745167,57.46733178,1032.846678,72.36021678,71.57929667,42.11499011,42.65277778,142,53.57012435,9.272329333,2,G01,142,4.907299805
2019-04-07 19:40:00+00:00,296.202836,29.3568933,47.4682398,,,,0,64.2184406,56.8865583,1035.49523,70.3318747,69.4947059,42.003815,42.4375171,,58.0014152,9.2841672,2,G01,,5.166844855
2019-04-07 19:50:00+00:00,393.3671325,29.25818811,47.17830922,,,,0,64.23150322,56.51662467,1102.957233,69.36126844,68.52138322,42.003815,42.19172811,166,79.9878726,9.899105889,2,G01,166,5.660754815
2019-04-07 20:00:00+00:00,241.3619579,29.1040628,46.9571779,,,,0,63.2275843,56.1611672,1037.73444,68.2150774,67.3958883,42.003815,42,,48.35541568,9.3076886,2,G01,,4.651062989
2019-04-07 20:10:00+00:00,333.4166055,28.94654178,46.70942978,,,,0,62.57996767,55.68503389,1071.703278,66.96000689,66.126214,42.003815,41.77777778,166,66.4092847,9.612235278,2,G01,166,5.2627998
2019-04-07 20:20:00+00:00,410.2710425,28.828112,46.5291753,,,,0,62.8302017,55.5272118,1108.7673,66.5927315,65.7789662,42.003815,41.5672733,,82.0210744,9.9255546,2,G01,,5.506579805
2019-04-07 20:30:00+00:00,336.861567,28.76518089,46.34778422,,,,0,62.54148389,55.38488611,1052.194511,66.14418267,65.34820711,41.99972889,41.40313378,172,68.45286385,9.420544111,2,G01,172,5.30429483
2019-04-07 20:40:00+00:00,244.1691463,28.69496,46.120228,,,,0,61.67150444,55.09371611,1037.420611,65.13948889,64.31219922,41.86699878,41.24375,,49.75774311,9.296193222,2,G01,,4.716284037
2019-04-07 20:50:00+00:00,187.9870292,28.7123179,45.920514,,,,0,62.0251853,55.2896907,1030.0254,63.8737401,63.032411,41.0150082,41.11113,,38.20836215,9.2315354,2,G01,,4.386984765
2019-04-07 21:00:00+00:00,101.0029588,28.67955744,45.78560522,,,,0,61.46704467,55.38976578,1030.098956,62.70609089,61.85786156,41.00740644,40.921555,,20.40427023,9.232877667,2,G01,,3.86691487
2019-04-07 21:10:00+00:00,59.4398908,28.690367,45.70058789,,,,0,60.65015122,55.20904378,1029.875889,61.59907022,60.76357589,41.00419133,40.69253333,,11.61870684,9.229636889,2,G01,,3.452024825
2019-04-07 21:20:00+00:00,97.84932894,28.87707078,40.50561433,,,,0,53.92327278,55.10523133,1029.986,60.50284856,59.695611,36.44783556,35.86331,188,19.55313719,9.237290444,2,G01,188,3.969881056
2019-04-07 21:30:00+00:00,15.08728049,28.9211764,41.34703855,,,,0,54.55235745,54.9068379,944.295752,59.6250177,58.8118701,37.27619545,36.42105091,,2.925961455,8.47483028,2,G01,,3.083157784
2019-04-07 21:40:00+00:00,-6.049166379,29.108457,44.9905905,,,,0,57.49957688,53.98063656,135.8986789,58.81216389,58.12344244,40.003815,40.96527778,200.4285714,-11.35719661,1.206481202,2,G01,200.4285714,2.886957768
2019-04-07 21:50:00+00:00,-5.73887579,29.2627884,44.6226058,,,,0,56.5416264,53.9671297,135.8672655,58.1904794,57.6234398,40.003815,41.86111111,215,-10.5654454,1.217817374,2,G01,215,3.080439835
2019-04-07 22:00:00+00:00,40.58774974,29.4195808,44.5047781,,,,0,57.0732519,54.5070219,670.037006,57.1856351,56.708888,40.0125274,42.169218,224.5,5.57164815,5.98957465,3,G01,224.5,3.541959875
2019-04-07 22:10:00+00:00,146.092367,29.3482255,44.725148,,,,0,60.0925603,54.927818,1030.07369,56.9446415,56.3499268,40.8434746,40.6247486,,29.5778092,9.23623545,2,G01,,4.24983488
2019-04-07 22:20:00+00:00,211.708675,29.2467133,44.8169732,,,,0,61.6554896,55.0662887,1029.96072,57.4980842,56.7654239,40.9931719,39.8121159,,41.7827896,9.2357551,2,G01,,4.804859775
2019-04-07 22:30:00+00:00,183.2415845,29.1198937,44.836189,,,,0,62.0878423,55.1883867,1030.02393,57.8646632,57.0882671,40.9945301,39.5187504,,36.9791367,9.23073385,2,G01,,4.729639735
2019-04-07 22:40:00+00:00,223.2405925,29.0261587,44.8294929,,,,0,62.4994347,55.3942569,1030.21335,58.1095476,57.3211914,40.9894482,39.3810666,,44.94714885,9.235295,2,G01,,4.768749805
2019-04-07 22:50:00+00:00,270.9578895,29.0468505,44.8156423,,,,0,62.9786252,55.6226238,1029.99676,58.5428382,57.7617696,40.9864344,39.3125,,54.2265239,9.231623,2,G01,,4.984179745
2019-04-07 23:00:00+00:00,286.0674472,29.02890578,39.79303956,,,,0,56.36733156,55.93996944,1030.140189,59.22507167,58.44327022,36.34770733,34.96527778,231.75,57.63170433,9.235759333,2,G01,231.75,5.137716483
2019-04-07 23:10:00+00:00,323.7346572,29.021314,39.74979344,,,,0,56.73888356,56.22746533,1037.366289,59.82122933,59.040386,35.66497167,35.02777778,236,65.43006994,9.297371333,2,G01,236,5.450216428
2019-04-07 23:20:00+00:00,297.41633,29.2748194,44.6870947,,,,0,63.9797671,56.4664387,1030.19794,60.289105,59.5103764,40.0054631,39.4812466,,60.2483309,9.23687635,2,G01,,5.224794775
2019-04-07 23:30:00+00:00,282.1707005,29.5569693,44.6580686,,,,0,64.097951,56.7224422,1030.19031,60.6219734,59.8175619,40.003815,39.5167744,,56.9105136,9.2370756,2,G01,,5.13980476
2019-04-07 23:40:00+00:00,336.641654,29.385078,44.6202858,,,,0,64.4742535,56.8779485,1060.73975,60.9420772,60.1409452,40.003815,39.5625,,67.79322215,9.5158529,2,G01,,5.5723398
2019-04-07 23:50:00+00:00,348.3124415,28.9270966,44.5916533,,,,0,64.9926835,57.244241,1053.86665,61.6328512,60.8520074,40.003815,39.5750095,240,69.84072125,9.4422597,2,G01,240,5.70512989
2019-04-08 00:00:00+00:00,319.37943,28.8416201,44.5556245,,,,0,64.9291433,57.3567262,1038.90739,61.8193638,61.0251334,40.003815,39.6495623,234,64.8230331,9.30711555,2,G01,234,5.60378483
2019-04-08 00:10:00+00:00,414.3216855,28.5556648,44.531078,,,,0,65.720835,57.6110113,1114.50754,62.3770193,61.5895879,40.0036145,39.6875,,83.09044845,9.9797567,2,G01,,5.937079835
2019-04-08 00:20:00+00:00,450.6004415,28.567012,44.5505084,,,,0,66.431579,57.9503964,1148.66543,62.9998396,62.2418192,39.9962648,39.6875,,91.46807985,10.2940941,2,G01,,6.162074795
2019-04-08 00:30:00+00:00,555.9979772,28.33243278,39.66619178,,,,0,60.13425222,58.498128,1207.414911,64.03625067,63.31775411,35.00025567,35.29192178,231,112.1302811,10.81886856,2,G01,231,6.650072089
2019-04-08 00:40:00+00:00,510.291444,28.2731014,44.6732286,,,,0,68.0561086,58.9407598,1187.64294,64.6472134,63.9642886,39.0003625,39.75,,102.4810237,10.64994455,2,G01,,6.324319815
2019-04-08 00:50:00+00:00,520.704824,28.4734178,44.7114405,,,,0,68.4429991,59.3493483,1193.38213,65.0084681,64.3397894,39.0014445,39.78125,237,105.3181997,10.70439665,2,G01,237,6.579219795
2019-04-08 01:00:00+00:00,519.435473,28.8499018,44.7159978,,,,0,68.6552645,59.731873,1185.9603,65.2703225,64.6042921,39.003815,39.805744,,105.4286273,10.6302271,2,G01,,6.3600548
2019-04-08 01:10:00+00:00,616.8359078,28.81221867,39.79539444,,,,0,61.87624444,60.09276022,1266.155456,66.06824556,65.43063933,34.67005778,35.38888889,240,125.3912961,11.36184911,2,G01,240,6.978427572
2019-04-08 01:20:00+00:00,652.7475872,28.68304767,39.83856433,,,,0,61.93774744,59.65606933,1289.856033,66.84673,66.23083289,34.67005778,35.38888889,240,131.9749816,11.55974017,2,G01,240,6.5689998
2019-04-08 01:30:00+00:00,575.988972,28.9488933,44.7759044,,,,0,68.9385777,59.1722727,1235.25626,66.9576916,66.325411,39.003815,39.8690367,,116.3691665,11.08625745,2,G01,,6.40410493
2019-04-08 01:40:00+00:00,605.087973,28.8799944,44.7093969,,,,0,68.5207189,58.8329765,1252.9805,66.8313385,66.1717268,39.003815,39.9814915,,121.6083979,11.23227445,2,G01,,6.65538477
2019-04-08 01:50:00+00:00,551.5247065,28.8767878,44.6551487,,,,0,68.2672161,58.5662912,1216.25456,66.9693515,66.3192575,39.0026515,40.131245,237,111.8219796,10.895291,2,G01,237,6.14076484
2019-04-08 02:00:00+00:00,497.5173495,29.0239989,44.5468999,,,,0,67.4138807,58.149562,1177.94673,66.5067695,65.819274,38.996185,40.319012,,101.4873918,10.5648533,2,G01,,6.18136481
2019-04-08 02:10:00+00:00,265.644212,29.2831466,44.3711076,,,,0,65.3704269,57.4792445,1033.6792,65.2398764,64.4923094,38.9947887,40.488666,,54.01631325,9.2610014,2,G01,,4.995504725
2019-04-08 02:20:00+00:00,173.6917111,29.51460767,39.26069589,,,,0,56.51549833,56.76050156,1030.164289,63.79245656,62.97886744,34.30719044,36.11166489,237,35.72506878,9.2300745,2,G01,237,4.585744228
2019-04-08 02:30:00+00:00,144.4907181,29.8309063,43.9728896,,,,0,61.7657078,55.970244,1029.57703,62.3149691,61.4957988,38.0200883,40.6997704,,30.231075,9.2256035,2,G01,,4.170959845
2019-04-08 02:40:00+00:00,96.42493129,30.2073528,43.8138638,,,,0,60.1149547,55.2431019,1029.85581,60.9995566,60.1913259,38.0208898,40.75625,231,20.43324586,9.2279472,2,G01,231,3.709569805
2019-04-08 02:50:00+00:00,114.2534798,30.49717811,39.345602,,,,0,54.5051687,55.19167967,1030.777367,59.94147167,59.15300456,34.2212967,36.768477,,24.36279962,9.247002444,2,G01,,3.898731363
2019-04-08 03:00:00+00:00,189.7441837,30.6889872,43.668281,,,,0,61.93318389,55.5928059,1030.84167,59.4817558,58.7152287,38.03146256,41.08741778,228,38.22090026,9.24619035,2,G01,228,4.442147216
2019-04-08 03:10:00+00:00,195.4504804,30.93025256,38.81523889,,,,0,55.565469,55.90295167,1030.063778,59.36129778,58.59670211,33.890539,36.72222222,228,39.18888766,9.234723111,2,G01,228,4.322671972
2019-04-08 03:20:00+00:00,161.040621,31.3414602,43.6561331,,,,0,62.5656042,56.1479497,1029.63228,59.2160412,58.4502312,38.0419198,41.6625,228,32.23747485,9.232922,2,G01,228,4.0378749
2019-04-08 03:30:00+00:00,118.8098257,31.7726541,43.6471807,,,,0,62.0670268,56.1567764,1029.89895,58.9560048,58.1547463,38.7680629,42,237,24.45423393,9.2405009,2,G01,237,3.825979885
2019-04-08 03:40:00+00:00,117.4986907,32.1704031,43.6433957,,,,0,62.0257965,56.2283789,1030.40035,58.811446,58.0136508,38.9863825,42.3125,,23.98818835,9.23491995,2,G01,,3.857609835
2019-04-08 03:50:00+00:00,74.7794877,32.6276738,43.6531297,,,,0,61.7815665,56.2774123,1030.42329,58.6165462,57.8276431,38.9945446,42.6247463,254.5,16.71944057,9.2363501,2,G01,254.5,3.36438984
2019-04-08 04:00:00+00:00,-5.73701937,33.2787464,43.4376835,,,,0,60.2158324,55.5770875,498.3934449,58.1199551,57.4162889,38.6885259,43.3,258.5,-8.70061158,4.43145902,3,G01,258.5,3.26512487
2019-04-08 04:10:00+00:00,15.79064097,33.966534,43.5394389,,,,0,60.4429021,56.515474,1008.256091,56.2884957,55.836575,38.996185,44.3828365,262.6666667,-2.464706135,9.0283152,3,G01,262.6666667,3.244744855
2019-04-08 04:20:00+00:00,-8.041065876,34.41711156,38.48325711,,,,0,52.17306556,55.42456456,200.5303288,55.88726,55.485517,33.89249322,39.75024944,268,-12.36603676,1.733080878,2,G01,268,3.100076318
2019-04-08 04:30:00+00:00,24.45768065,34.5226064,43.3377066,,,,0,59.1757032,55.7301077,1019.98451,54.5437355,54.2145883,38.9808634,45.3055889,,-1.695509085,9.15266698,3,G01,,3.095739855
2019-04-08 04:40:00+00:00,-8.20920978,34.9241397,43.2610374,,,,0,58.3737658,54.9911407,217.9002604,54.2331049,53.8379967,38.8265167,45.1015338,269,-11.46028324,1.961331194,2,G01,269,3.053649865
2019-04-08 04:50:00+00:00,-7.958255782,35.30838025,37.54570663,,,,0,49.53631275,54.32566488,70.8939995,54.019513,53.63999975,33.51135425,40.1463825,255.5,-13.77998297,0.534100858,1,G01,255.5,2.534982206
2019-04-08 05:00:00+00:00,-10.67411933,35.3677788,42.601446,,,,0,55.433593,53.8220137,36.26648864,53.653213,53.3148805,38.3463046,46.575,191.1428571,-22.12068305,0.238808531,21,G01,191.1428571,2.837079875
2019-04-08 05:10:00+00:00,-11.56390683,36.3988253,42.2818804,,,,0,54.4438365,53.2367625,5.6287085,53.4941723,53.1623627,38.8635004,47.075,187.1,-25.5046928,0,32,G01,187.1,2.299809895
2019-04-08 05:20:00+00:00,-10.05498698,36.1746235,42.0612786,,,,0,53.817599,52.8256639,4.1854497,53.3209389,52.9814519,38.0252526,47.531093,182.65,-23.39525855,0,32,G01,182.65,2.40319986
2019-04-08 05:30:00+00:00,-8.184263035,36.4587692,41.9163398,,,,0,53.6620681,52.6014801,50.85789591,53.1397398,52.7655775,38.7933906,47.95625,185.5384615,-16.79816625,0.476999943,17,G01,185.5384615,2.7669099
2019-04-08 05:40:00+00:00,-5.982139805,37.609148,41.965858,,,,0,53.8534557,52.8704562,66.0060705,52.7397753,52.3553475,38.3944195,48.375153,283.8,-11.5750831,0.518036792,1,G01,283.8,2.412319905
2019-04-08 05:50:00+00:00,-5.570165185,37.7058099,41.9134428,,,,0,53.6948678,52.5245882,24.53491887,52.4693415,52.0696208,38.9789739,48.756261,292,-9.695207375,0.254976092,109,G01,292,2.235474905
2019-04-08 06:00:00+00:00,-6.048048015,38.039713,41.9308554,,,,0,53.7017518,52.5344573,40.78713146,52.2400777,51.8116373,38.9937069,49.113996,298.5,-12.33623988,0.282244143,1,G01,298.5,2.2734149
2019-04-08 06:10:00+00:00,-5.61357121,38.0459056,41.8922855,,,,0,53.5562796,52.2381061,10.16698595,52.0522694,51.596683,38.9921577,49.4625,150.2,-12.32147543,0,180,G01,150.2,2.326519905
2019-04-08 06:20:00+00:00,-6.36161298,37.8964596,41.8519411,,,,0,53.4633513,52.1139684,18.57460834,51.9093586,51.4285079,38.996185,49.7853505,222.1666667,-13.07865633,0.078435671,154,G01,222.1666667,3.054624855
2019-04-08 06:30:00+00:00,-5.37361926,38.7415542,41.9320871,,,,0,53.5759589,52.3567042,61.2685005,51.6953748,51.1986226,38.996185,50.1120086,324.5,-10.38586703,0.473962321,27,G01,324.5,2.448964895
2019-04-08 06:40:00+00:00,-6.666704595,38.36728,41.933831,,,,0,53.5075513,52.1147915,11.2575717,51.5018533,50.992976,39.0093113,50.4175754,99.625,-14.40681353,0,78,G01,99.625,2.8733449
2019-04-08 06:50:00+00:00,-7.01312508,38.7786664,41.9745816,,,,0,53.5421342,52.3274565,96.50761004,51.3250737,50.7985399,39.1883105,50.6966663,151.125,-13.21158485,0.855243253,27,G01,151.125,3.202004845
2019-04-08 07:00:00+00:00,2.046535953,39.0258399,42.2538702,,,,0,55.391625,53.3758469,549.6446586,51.1177546,50.6330941,39.9861119,50.3562496,150,-5.8110398,5.376323767,2,G01,150,2.802484885
2019-04-08 07:10:00+00:00,-7.811096945,39.4011518,42.2086879,,,,0,54.3851248,52.4844092,49.3184052,51.2433454,50.754787,39.996185,50.3,107,-14.26353443,0.568716433,155,G01,107,2.792009875
2019-04-08 07:20:00+00:00,-9.222224245,38.9737587,42.1577241,,,,0,53.7176512,52.4137358,80.6910207,51.0413324,50.5702573,39.996185,50.650216,134,-15.3643981,0.762082076,2,G01,134,2.754824855
2019-04-08 07:30:00+00:00,-8.427414465,38.7209821,42.1197881,,,,0,53.2919705,52.247921,98.1161985,50.7381261,50.3076995,39.996185,50.925,149.5,-14.35802945,0.833444154,1,G01,149.5,2.55390485
2019-04-08 07:40:00+00:00,-7.626687955,39.7767896,42.0369218,,,,0,52.7780055,51.8764793,30.5699004,50.5170738,50.0988858,39.996185,51.1777084,129,-14.09642393,0.282878629,78,G01,129,2.39338991
2019-04-08 07:50:00+00:00,-8.00133251,39.159607,41.9087389,,,,0,52.3114321,51.4980597,6.0019801,50.4067552,49.9894602,40.0030829,51.412498,163.3333333,-15.375701,0,78,G01,163.3333333,2.745299865
2019-04-08 08:00:00+00:00,-6.073007485,39.5075692,41.8327412,,,,0,51.9658591,51.2672986,30.9924428,50.2939617,49.8687744,40.0399317,51.65,174.3333333,-11.74742615,0.255576014,27,G01,174.3333333,2.53367488
2019-04-08 08:10:00+00:00,-6.340456425,39.2153772,41.8594128,,,,0,52.0623829,51.3246365,104.4200803,50.0880503,49.6738942,40.1474881,51.906245,160,-12.29860805,0.968240606,2,G01,160,3.08884979
2019-04-08 08:20:00+00:00,-5.399811115,39.6266871,41.8850053,,,,0,52.2194061,51.3631321,58.34915325,49.8359458,49.4392168,40.9912633,52.1719864,129,-11.1058495,0.44131492,1,G01,129,2.53681988
2019-04-08 08:30:00+00:00,-5.70536141,39.5296075,41.8741995,,,,0,52.2681426,51.1975838,193.90433,49.7094313,49.3139494,40.9960015,52.424163,,-10.39961935,2.740209133,27,G01,,2.756844865
2019-04-08 08:40:00+00:00,135.2151719,39.2320934,42.2254687,,,,0,56.6201715,52.8144106,1029.72596,51.0015913,50.5096585,41.7931599,51.2314675,153.0909091,26.07802998,9.2339707,2,G01,153.0909091,3.99019488
2019-04-08 08:50:00+00:00,33.94818321,39.442549,37.21639563,,,,0,49.96697163,53.13924513,446.4459441,53.38421138,52.70452275,36.74279,43.8359375,207.8,-0.389012412,3.977905768,1,G01,207.8,3.148646906
2019-04-08 09:00:00+00:00,-8.84084662,39.4769874,42.4198588,,,,0,55.3487929,52.289145,243.6054361,53.7102833,53.0496768,41.7083138,50.9529065,180.2,-15.39027135,3.359588817,2,G01,180.2,3.26987488
2019-04-08 09:10:00+00:00,11.25561739,39.6211592,42.5991495,,,,0,56.2152745,53.0874991,550.8381647,53.517044,52.9580195,41.996185,50.6184967,172.25,-6.137223925,5.400927663,2,G01,172.25,2.90422992
2019-04-08 09:20:00+00:00,-4.247337175,39.6531723,42.5353039,,,,0,55.0073982,52.6051999,421.2901125,53.4907448,52.9896363,41.996185,50.583904,191.4,-12.11381156,3.771449288,3,G01,191.4,3.542914835
2019-04-08 09:30:00+00:00,39.96015172,39.066901,37.35665688,,,,0,49.26513475,52.945813,399.0170195,53.62546275,53.14855263,36.00109,43.02678571,199.25,-7.152312813,4.616220333,33,G01,199.25,2.952524881
2019-04-08 09:40:00+00:00,-5.21822393,39.046283,42.5722265,,,,0,54.8421285,52.3017698,44.9005855,53.8477592,53.3667768,42.003815,50.7937397,163,-11.03008085,0.389007955,52,G01,163,2.61946486
2019-04-08 09:50:00+00:00,27.39428155,39.064121,42.5314874,,,,0,54.3746007,52.5807718,313.3545525,53.4907951,53.0732308,42.0039,51.6428043,139,-8.158735,2.77103663,2,G01,139,3.593029845
2019-04-08 10:00:00+00:00,90.56871268,38.7202144,42.8198911,,,,0,57.8535267,53.8061219,922.776073,54.2469046,53.767714,42.960222,50.91804782,152.6,16.86043549,8.287896867,2,G01,152.6,3.39200486
2019-04-08 10:10:00+00:00,72.94070319,38.55496438,37.55878825,,,,0,50.09574225,53.51872588,756.4070832,54.91108925,54.34759925,37.62166188,42.76023429,181.2222222,6.095399094,7.688821371,2,G01,181.2222222,3.783674831
2019-04-08 10:20:00+00:00,84.1997485,38.5125131,43.1743967,,,,0,59.0409252,54.3135994,1030.06045,55.9090822,55.2798697,43.0107694,49.593778,149.8,17.24135543,9.2292461,2,G01,149.8,3.592449815
2019-04-08 10:30:00+00:00,11.94001251,38.6833672,39.38661945,,,,0,53.05403836,54.3296622,498.6122588,57.1522479,56.4281278,39.36572473,45.03409091,136.5,-5.645339368,4.485619658,2,G01,136.5,3.220284016
2019-04-08 10:40:00+00:00,-8.278574536,38.51846557,43.081934,,,,0,55.9961065,53.52714286,300.0586903,56.94370743,56.32604,43.003815,49.51872,140.8571429,-14.29891714,2.67226623,2,G01,140.8571429,3.779156943
2019-04-08 10:50:00+00:00,605.4453874,38.1667619,43.3514637,,,,0,61.3972341,54.7530311,1291.50262,58.1688265,57.6305308,43.8571605,49.6875,163,119.0423947,11.5873793,2,G01,163,6.165339735
2019-04-08 11:00:00+00:00,441.5795135,38.2819364,43.9689224,,,,0,64.951236,56.6428319,1126.01812,62.3133147,61.7343372,43.996185,49.5137939,147.75,92.2981652,10.0960143,2,G01,147.75,5.25176488
2019-04-08 11:10:00+00:00,281.3538475,38.4578821,44.0714704,,,,0,64.6386648,57.3473157,1059.6865,63.5291659,62.7998937,43.996185,49.810175,152.5,58.72208995,9.49892195,2,G01,152.5,4.60228482
2019-04-08 11:20:00+00:00,231.8133811,38.5022538,44.2295954,,,,0,64.3970506,57.8598771,1068.08988,64.2974991,63.4874108,43.996185,50.0754212,140.8,45.4352711,9.57088695,2,G01,140.8,4.415529865
2019-04-08 11:30:00+00:00,319.9509755,38.5374878,44.3753387,,,,0,65.2753825,58.4819621,1058.59906,65.2403709,64.4065172,43.996185,50.2372513,164.8,63.9244784,9.47842455,2,G01,164.8,5.13576479
2019-04-08 11:40:00+00:00,296.8923165,38.5183118,44.515473,,,,0,65.6375085,58.9798813,1062.92774,66.1906896,65.3379481,43.996185,50.36875,169.2,60.3098932,9.5347869,2,G01,169.2,5.034514855
2019-04-08 11:50:00+00:00,494.5673736,38.36605843,38.311053,,,,0,57.65568143,59.68632786,1159.623157,67.71123629,66.88040714,37.71101571,43.26785771,150,98.1418385,10.38880314,2,G01,150,5.864642721
2019-04-08 12:00:00+00:00,488.9406515,38.180897,45.017606,,,,0,68.7407555,60.6938204,1174.6555,69.7278539,68.9393961,43.996185,50.7068025,150,100.0822665,10.54462635,2,G01,150,5.69986984
2019-04-08 12:10:00+00:00,438.5210533,38.0692468,36.09766,,,,0,54.941566,61.158466,1147.74626,70.4177308,69.603075,35.196948,40.6625,151,88.72989722,10.2859353,2,G01,151,5.776588822
2019-04-08 12:20:00+00:00,353.6988535,38.0089032,45.263363,,,,0,68.5718139,61.5544906,1079.13823,70.8681564,70.0042277,43.996185,50.9098884,149.25,69.46629305,9.6809755,2,G01,149.25,5.18386485
2019-04-08 12:30:00+00:00,332.4903535,37.8870693,45.3702579,,,,0,68.6755095,61.8524197,1070.58557,71.3931882,70.5030591,43.996185,50.9375,153,66.99551175,9.60760805,2,G01,153,5.23462482
2019-04-08 12:40:00+00:00,362.149898,37.6858271,45.4571555,,,,0,68.6878136,61.6261805,1108.28099,71.8800917,70.9719224,43.996185,50.8625,138,72.55315175,9.9387353,2,G01,138,5.476504805
2019-04-08 12:50:00+00:00,602.0044705,37.4862504,45.6852322,,,,0,70.162718,61.46434,1262.42303,73.3094779,72.487027,43.996185,50.718761,,122.6470108,11.34078795,2,G01,,6.348979795
2019-04-08 13:00:00+00:00,581.324939,37.3391637,45.8390822,,,,0,70.1813785,61.386606,1260.45227,73.9600656,73.1775036,43.996185,50.61875,,116.8911739,11.3026507,2,G01,,6.368379725
2019-04-08 13:10:00+00:00,535.2064215,37.2205584,45.9677797,,,,0,70.0152648,61.2771153,1213.21631,74.3467845,73.5768969,43.996185,50.4998665,132,109.4341673,10.8875644,2,G01,132,5.884549805
2019-04-08 13:20:00+00:00,442.948235,37.0804319,46.0269104,,,,0,69.2777454,61.098286,1151.91755,74.2751239,73.4851165,43.996185,50.3607414,136.5,90.41366515,10.3197648,2,G01,136.5,5.35443487
2019-04-08 13:30:00+00:00,483.1963706,36.961361,40.943697,,,,0,61.35536544,60.81879025,1169.767225,74.18445075,73.360105,39.10772,44.625,,98.21391722,10.50565025,2,G01,,5.564527511
2019-04-08 13:40:00+00:00,476.24156,36.55177167,46.1747434,,,,0,68.9077368,60.57678467,1205.057667,74.29524517,73.49082833,43.996185,49.9964386,108.6666667,95.81245775,10.79765283,2,G01,108.6666667,5.785366392
2019-04-08 13:50:00+00:00,501.6395865,35.0150627,46.2361566,,,,0,68.959109,60.4415068,1180.18637,74.4248319,73.6377851,43.996185,49.8125,92.25,101.4411532,10.5836098,2,G01,92.25,6.125114805
2019-04-08 14:00:00+00:00,357.07513,35.3784134,46.1719847,,,,0,67.3405661,59.8403146,1086.34675,73.5945645,72.7613127,43.996185,49.5192383,118.5,70.8807843,9.7346818,2,G01,118.5,5.260904865
2019-04-08 14:10:00+00:00,484.738816,35.1258656,46.2026505,,,,0,68.1116905,59.7052684,1173.31319,73.8461415,73.0002425,43.996185,49.23103,96.6,99.6919609,10.52243525,2,G01,96.6,5.946214835
2019-04-08 14:20:00+00:00,221.6667148,34.836161,46.1480231,,,,0,66.3490632,59.1123712,1030.01744,72.962844,72.1079036,43.996185,48.9625,92,45.930667,9.2286166,2,G01,92,4.833089805
2019-04-08 14:30:00+00:00,246.5121928,34.88606529,40.29936625,,,,0,57.1146325,58.47909143,1039.2601,71.72966914,70.82135714,38.49666188,42.57843688,,48.21642562,9.317734357,2,G01,,4.549245992
2019-04-08 14:40:00+00:00,323.1979225,35.11081475,45.989736,,,,0,65.45678167,58.14078575,1041.194425,71.507479,70.6071575,43.996185,48.16217533,107.4,63.32379213,9.332729,2,G01,107.4,5.321112275
2019-04-08 14:50:00+00:00,361.0356825,35.15950188,45.94885025,,,,0,65.5059595,57.99782988,1076.422738,71.45567688,70.55169938,43.996185,48.0468745,123,72.39614944,9.646808188,2,G01,123,5.696006063
